drugname1	drugname2	cell_line	synergy	fold	drug1_fold	drug2_fold	cell_fold
CYCLOPHOSPHAMIDE	BORTEZOMIB	SKMEL30	7.4625	6	6	4	8
CYCLOPHOSPHAMIDE	DASATINIB	SKMEL30	14.6075	2	6	7	8
CYCLOPHOSPHAMIDE	DINACICLIB	SKMEL30	6.364999999999999	7	6	9	8
CYCLOPHOSPHAMIDE	ERLOTINIB	SKMEL30	6.802499999999999	7	6	1	8
CYCLOPHOSPHAMIDE	GELDANAMYCIN	SKMEL30	7.797500000000001	4	6	3	8
CYCLOPHOSPHAMIDE	L778123	SKMEL30	12.2525	9	6	5	8
CYCLOPHOSPHAMIDE	MK-2206	SKMEL30	15.614999999999998	3	6	0	8
CYCLOPHOSPHAMIDE	MK-4827	SKMEL30	11.215	0	6	2	8
CYCLOPHOSPHAMIDE	MK-5108	SKMEL30	19.635	8	6	3	8
CYCLOPHOSPHAMIDE	MK-8669	SKMEL30	22.64	8	6	4	8
CYCLOPHOSPHAMIDE	MK-8776	SKMEL30	7.735	6	6	5	8
CYCLOPHOSPHAMIDE	SORAFENIB	SKMEL30	7.242500000000001	6	6	1	8
CYCLOPHOSPHAMIDE	SUNITINIB	SKMEL30	4.7475000000000005	4	6	2	8
CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	SKMEL30	7.5525	5	6	3	8
CYCLOPHOSPHAMIDE	ZOLINZA	SKMEL30	17.495	9	6	7	8
DASATINIB	ABT-888	SKMEL30	3.72	5	7	1	8
DASATINIB	BEZ-235	SKMEL30	18.055	1	7	3	8
DASATINIB	DINACICLIB	SKMEL30	6.3525	8	7	9	8
DASATINIB	GELDANAMYCIN	SKMEL30	10.2925	9	7	3	8
DASATINIB	MK-8669	SKMEL30	19.3925	8	7	4	8
DASATINIB	MK-8776	SKMEL30	14.14	1	7	5	8
DASATINIB	SN-38	SKMEL30	11.5225	0	7	0	8
DEXAMETHASONE	ABT-888	SKMEL30	6.965000000000001	8	8	1	8
DEXAMETHASONE	AZD1775	SKMEL30	10.955000000000002	6	8	2	8
DEXAMETHASONE	BEZ-235	SKMEL30	15.845	8	8	3	8
DEXAMETHASONE	BORTEZOMIB	SKMEL30	6.23	4	8	4	8
DEXAMETHASONE	DASATINIB	SKMEL30	10.2175	9	8	7	8
DEXAMETHASONE	GELDANAMYCIN	SKMEL30	11.3075	0	8	3	8
DEXAMETHASONE	L778123	SKMEL30	17.62	2	8	5	8
DEXAMETHASONE	MK-2206	SKMEL30	13.365	1	8	0	8
DEXAMETHASONE	MK-4827	SKMEL30	6.31	4	8	2	8
DEXAMETHASONE	MK-5108	SKMEL30	9.7375	5	8	3	8
DEXAMETHASONE	MK-8669	SKMEL30	19.1125	3	8	4	8
DEXAMETHASONE	PD325901	SKMEL30	9.115	9	8	9	8
DEXAMETHASONE	SORAFENIB	SKMEL30	6.1825	5	8	1	8
DEXAMETHASONE	SUNITINIB	SKMEL30	6.69	2	8	2	8
DEXAMETHASONE	TEMOZOLOMIDE	SKMEL30	7.2425	9	8	3	8
DEXAMETHASONE	ZOLINZA	SKMEL30	11.7125	4	8	7	8
DOXORUBICIN	AZD1775	SKMEL30	9.2175	3	0	2	8
DOXORUBICIN	DASATINIB	SKMEL30	5.3225	8	0	7	8
DOXORUBICIN	MK-8776	SKMEL30	4.305	2	0	5	8
ERLOTINIB	BEZ-235	SKMEL30	11.105	2	1	3	8
ERLOTINIB	BORTEZOMIB	SKMEL30	3.815	7	1	4	8
ERLOTINIB	DASATINIB	SKMEL30	7.91	8	1	7	8
ERLOTINIB	GELDANAMYCIN	SKMEL30	8.02	5	1	3	8
ERLOTINIB	MK-8669	SKMEL30	19.155	7	1	4	8
ERLOTINIB	MK-8776	SKMEL30	6.315	6	1	5	8
ERLOTINIB	SN-38	SKMEL30	10.16	0	1	0	8
ERLOTINIB	TOPOTECAN	SKMEL30	9.14	0	1	4	8
ETOPOSIDE	AZD1775	SKMEL30	15.9125	3	2	2	8
ETOPOSIDE	BEZ-235	SKMEL30	4.1525	6	2	3	8
ETOPOSIDE	BORTEZOMIB	SKMEL30	3.8000000000000007	1	2	4	8
ETOPOSIDE	DASATINIB	SKMEL30	5.98	2	2	7	8
ETOPOSIDE	ERLOTINIB	SKMEL30	6.880000000000001	3	2	1	8
ETOPOSIDE	GELDANAMYCIN	SKMEL30	11.39	0	2	3	8
ETOPOSIDE	LAPATINIB	SKMEL30	3.9825	4	2	6	8
ETOPOSIDE	MK-2206	SKMEL30	10.255	0	2	0	8
ETOPOSIDE	MK-4827	SKMEL30	7.305	4	2	2	8
ETOPOSIDE	MK-5108	SKMEL30	7.8225	0	2	3	8
ETOPOSIDE	MK-8669	SKMEL30	7.970000000000001	6	2	4	8
ETOPOSIDE	MK-8776	SKMEL30	13.6775	2	2	5	8
ETOPOSIDE	TEMOZOLOMIDE	SKMEL30	4.5825	4	2	3	8
ETOPOSIDE	ZOLINZA	SKMEL30	8.435	1	2	7	8
GELDANAMYCIN	BEZ-235	SKMEL30	15.7525	9	3	3	8
GELDANAMYCIN	DINACICLIB	SKMEL30	5.869999999999999	4	3	9	8
GELDANAMYCIN	MK-8776	SKMEL30	9.255	3	3	5	8
GELDANAMYCIN	OXALIPLATIN	SKMEL30	3.7	2	3	7	8
GELDANAMYCIN	SN-38	SKMEL30	21.66	5	3	0	8
GELDANAMYCIN	TOPOTECAN	SKMEL30	11.9375	1	3	4	8
GEMCITABINE	AZD1775	SKMEL30	5.710000000000001	1	4	2	8
GEMCITABINE	GELDANAMYCIN	SKMEL30	3.745	8	4	3	8
GEMCITABINE	MK-8669	SKMEL30	4.37	9	4	4	8
GEMCITABINE	MK-8776	SKMEL30	9.235	1	4	5	8
GEMCITABINE	SUNITINIB	SKMEL30	5.005000000000001	5	4	2	8
L778123	ABT-888	SKMEL30	6.0325	9	5	1	8
L778123	AZD1775	SKMEL30	12.2475	5	5	2	8
L778123	BEZ-235	SKMEL30	10.0725	5	5	3	8
L778123	DASATINIB	SKMEL30	7.58	6	5	7	8
L778123	ERLOTINIB	SKMEL30	8.49	7	5	1	8
L778123	GELDANAMYCIN	SKMEL30	6.0925	9	5	3	8
L778123	LAPATINIB	SKMEL30	9.1525	4	5	6	8
L778123	MK-2206	SKMEL30	7.25	2	5	0	8
L778123	MK-4827	SKMEL30	8.299999999999999	0	5	2	8
L778123	MK-5108	SKMEL30	14.4475	3	5	3	8
L778123	MK-8669	SKMEL30	14.685	8	5	4	8
L778123	PD325901	SKMEL30	5.11	3	5	9	8
L778123	SN-38	SKMEL30	5.51	9	5	0	8
L778123	SORAFENIB	SKMEL30	4.7025	0	5	1	8
L778123	SUNITINIB	SKMEL30	5.8125	5	5	2	8
L778123	ZOLINZA	SKMEL30	9.115	6	5	7	8
LAPATINIB	BEZ-235	SKMEL30	7.3925	1	6	3	8
LAPATINIB	BORTEZOMIB	SKMEL30	5.592499999999999	6	6	4	8
LAPATINIB	DASATINIB	SKMEL30	16.2175	8	6	7	8
LAPATINIB	GELDANAMYCIN	SKMEL30	8.2425	7	6	3	8
LAPATINIB	MK-2206	SKMEL30	10.6225	3	6	0	8
LAPATINIB	MK-4827	SKMEL30	13.2675	8	6	2	8
LAPATINIB	MK-5108	SKMEL30	7.31	2	6	3	8
LAPATINIB	MK-8669	SKMEL30	12.0325	9	6	4	8
LAPATINIB	MK-8776	SKMEL30	4.56	6	6	5	8
LAPATINIB	SN-38	SKMEL30	6.5825	0	6	0	8
LAPATINIB	SORAFENIB	SKMEL30	6.785	4	6	1	8
METFORMIN	ABT-888	SKMEL30	3.94	2	7	1	8
METFORMIN	AZD1775	SKMEL30	11.495	9	7	2	8
METFORMIN	BEZ-235	SKMEL30	13.0175	8	7	3	8
METFORMIN	DASATINIB	SKMEL30	10.4775	8	7	7	8
METFORMIN	DINACICLIB	SKMEL30	4.5825	0	7	9	8
METFORMIN	GELDANAMYCIN	SKMEL30	8.1625	0	7	3	8
METFORMIN	L778123	SKMEL30	9.0575	1	7	5	8
METFORMIN	MK-2206	SKMEL30	5.260000000000001	5	7	0	8
METFORMIN	MK-4827	SKMEL30	9.4025	0	7	2	8
METFORMIN	MK-5108	SKMEL30	9.9925	6	7	3	8
METFORMIN	MK-8669	SKMEL30	12.595	1	7	4	8
METFORMIN	MK-8776	SKMEL30	7.369999999999999	8	7	5	8
METFORMIN	SORAFENIB	SKMEL30	6.395	6	7	1	8
METFORMIN	TEMOZOLOMIDE	SKMEL30	4.4275	0	7	3	8
METFORMIN	ZOLINZA	SKMEL30	8.629999999999999	0	7	7	8
METHOTREXATE	ABT-888	SKMEL30	9.76	7	8	1	8
METHOTREXATE	AZD1775	SKMEL30	8.5475	1	8	2	8
METHOTREXATE	BEZ-235	SKMEL30	5.3	4	8	3	8
METHOTREXATE	BORTEZOMIB	SKMEL30	3.89	3	8	4	8
METHOTREXATE	DINACICLIB	SKMEL30	4.66	1	8	9	8
METHOTREXATE	ERLOTINIB	SKMEL30	4.8575	1	8	1	8
METHOTREXATE	GELDANAMYCIN	SKMEL30	6.8575	9	8	3	8
METHOTREXATE	LAPATINIB	SKMEL30	6.3575	5	8	6	8
METHOTREXATE	MK-2206	SKMEL30	10.32	9	8	0	8
METHOTREXATE	MK-5108	SKMEL30	5.62	9	8	3	8
METHOTREXATE	MK-8669	SKMEL30	9.0175	8	8	4	8
MITOMYCINE	AZD1775	SKMEL30	13.295	1	9	2	8
MITOMYCINE	BEZ-235	SKMEL30	4.0375	4	9	3	8
MITOMYCINE	DASATINIB	SKMEL30	4.7125	1	9	7	8
MITOMYCINE	GELDANAMYCIN	SKMEL30	6.664999999999999	3	9	3	8
MITOMYCINE	MK-8669	SKMEL30	5.3025	4	9	4	8
MITOMYCINE	MK-8776	SKMEL30	14.96	7	9	5	8
MK-2206	BEZ-235	SKMEL30	12.28	1	0	3	8
MK-2206	DASATINIB	SKMEL30	14.645	0	0	7	8
MK-2206	ERLOTINIB	SKMEL30	3.85	2	0	1	8
MK-2206	GELDANAMYCIN	SKMEL30	6.647499999999999	4	0	3	8
MK-2206	MK-8669	SKMEL30	16.957500000000003	1	0	4	8
MK-2206	SN-38	SKMEL30	13.065	1	0	0	8
MK-2206	SORAFENIB	SKMEL30	8.405	5	0	1	8
MK-2206	TOPOTECAN	SKMEL30	5.172499999999999	6	0	4	8
MK-4541	5-FU	SKMEL30	10.9425	3	1	0	8
MK-4541	ABT-888	SKMEL30	4.19	0	1	1	8
MK-4541	AZD1775	SKMEL30	11.0675	8	1	2	8
MK-4541	BEZ-235	SKMEL30	14.96	5	1	3	8
MK-4541	BORTEZOMIB	SKMEL30	4.835	5	1	4	8
MK-4541	CARBOPLATIN	SKMEL30	16.355	5	1	5	8
MK-4541	CYCLOPHOSPHAMIDE	SKMEL30	19.1225	3	1	6	8
MK-4541	DASATINIB	SKMEL30	6.46	7	1	7	8
MK-4541	DEXAMETHASONE	SKMEL30	10.455	3	1	8	8
MK-4541	DINACICLIB	SKMEL30	8.98	6	1	9	8
MK-4541	DOXORUBICIN	SKMEL30	5.4675	3	1	0	8
MK-4541	ERLOTINIB	SKMEL30	4.0	8	1	1	8
MK-4541	ETOPOSIDE	SKMEL30	13.075	5	1	2	8
MK-4541	GELDANAMYCIN	SKMEL30	15.6825	6	1	3	8
MK-4541	L778123	SKMEL30	11.7775	7	1	5	8
MK-4541	LAPATINIB	SKMEL30	8.1175	1	1	6	8
MK-4541	METFORMIN	SKMEL30	4.9125	1	1	7	8
MK-4541	MK-2206	SKMEL30	7.682499999999999	7	1	0	8
MK-4541	MK-4827	SKMEL30	8.18	8	1	2	8
MK-4541	MK-5108	SKMEL30	18.1025	6	1	3	8
MK-4541	MK-8669	SKMEL30	18.295	2	1	4	8
MK-4541	MK-8776	SKMEL30	5.865	5	1	5	8
MK-4541	MRK-003	SKMEL30	17.7725	6	1	6	8
MK-4541	OXALIPLATIN	SKMEL30	3.8925	3	1	7	8
MK-4541	PACLITAXEL	SKMEL30	6.6850000000000005	9	1	8	8
MK-4541	SN-38	SKMEL30	10.0675	8	1	0	8
MK-4541	SORAFENIB	SKMEL30	5.76	8	1	1	8
MK-4541	SUNITINIB	SKMEL30	10.2475	3	1	2	8
MK-4541	TEMOZOLOMIDE	SKMEL30	8.4675	7	1	3	8
MK-4541	TOPOTECAN	SKMEL30	5.525	4	1	4	8
MK-4541	VINBLASTINE	SKMEL30	5.085	4	1	5	8
MK-4541	VINORELBINE	SKMEL30	6.965	9	1	6	8
MK-4541	ZOLINZA	SKMEL30	13.75	8	1	7	8
MK-4827	BEZ-235	SKMEL30	9.905	1	2	3	8
MK-4827	BORTEZOMIB	SKMEL30	5.195	4	2	4	8
MK-4827	DASATINIB	SKMEL30	8.0075	6	2	7	8
MK-4827	GELDANAMYCIN	SKMEL30	12.0125	9	2	3	8
MK-4827	MK-2206	SKMEL30	8.1175	5	2	0	8
MK-4827	MK-8669	SKMEL30	10.8275	5	2	4	8
MK-4827	MK-8776	SKMEL30	9.0625	5	2	5	8
MK-4827	SN-38	SKMEL30	18.8	7	2	0	8
MK-4827	TOPOTECAN	SKMEL30	6.46	9	2	4	8
MK-5108	ABT-888	SKMEL30	12.94	9	3	1	8
MK-5108	BEZ-235	SKMEL30	10.7975	5	3	3	8
MK-5108	DASATINIB	SKMEL30	10.26	7	3	7	8
MK-5108	DINACICLIB	SKMEL30	5.550000000000001	2	3	9	8
MK-5108	ERLOTINIB	SKMEL30	5.7	2	3	1	8
MK-5108	GELDANAMYCIN	SKMEL30	9.2175	6	3	3	8
MK-5108	MK-2206	SKMEL30	3.8775	6	3	0	8
MK-5108	MK-4827	SKMEL30	13.625	3	3	2	8
MK-5108	MK-8669	SKMEL30	12.425	2	3	4	8
MK-5108	MK-8776	SKMEL30	7.772499999999999	9	3	5	8
MK-5108	SORAFENIB	SKMEL30	5.1425	2	3	1	8
MK-5108	TOPOTECAN	SKMEL30	5.835	8	3	4	8
MK-8669	BEZ-235	SKMEL30	30.655	6	4	3	8
MK-8669	DINACICLIB	SKMEL30	5.3025	1	4	9	8
MK-8669	GELDANAMYCIN	SKMEL30	16.2425	2	4	3	8
MK-8669	MK-8776	SKMEL30	13.6525	5	4	5	8
MK-8669	SN-38	SKMEL30	11.645	3	4	0	8
MK-8669	SORAFENIB	SKMEL30	8.8575	4	4	1	8
MK-8669	TOPOTECAN	SKMEL30	7.0275	5	4	4	8
MRK-003	5-FU	SKMEL30	8.4475	4	6	0	8
MRK-003	ABT-888	SKMEL30	5.92	0	6	1	8
MRK-003	AZD1775	SKMEL30	16.27	2	6	2	8
MRK-003	BEZ-235	SKMEL30	9.9425	5	6	3	8
MRK-003	CARBOPLATIN	SKMEL30	12.4575	6	6	5	8
MRK-003	CYCLOPHOSPHAMIDE	SKMEL30	13.14	1	6	6	8
MRK-003	DASATINIB	SKMEL30	9.29	9	6	7	8
MRK-003	DEXAMETHASONE	SKMEL30	11.8775	1	6	8	8
MRK-003	ERLOTINIB	SKMEL30	12.1625	9	6	1	8
MRK-003	ETOPOSIDE	SKMEL30	10.975	0	6	2	8
MRK-003	LAPATINIB	SKMEL30	21.5275	8	6	6	8
MRK-003	METFORMIN	SKMEL30	13.392500000000002	2	6	7	8
MRK-003	MITOMYCINE	SKMEL30	4.57	5	6	9	8
MRK-003	MK-2206	SKMEL30	13.83	2	6	0	8
MRK-003	MK-4827	SKMEL30	16.932499999999997	7	6	2	8
MRK-003	MK-5108	SKMEL30	9.260000000000002	9	6	3	8
MRK-003	MK-8669	SKMEL30	10.5825	4	6	4	8
MRK-003	MK-8776	SKMEL30	14.2975	9	6	5	8
MRK-003	PACLITAXEL	SKMEL30	6.447500000000001	0	6	8	8
MRK-003	SN-38	SKMEL30	16.5875	1	6	0	8
MRK-003	SORAFENIB	SKMEL30	8.7475	7	6	1	8
MRK-003	SUNITINIB	SKMEL30	16.3075	7	6	2	8
MRK-003	TEMOZOLOMIDE	SKMEL30	9.7425	7	6	3	8
MRK-003	TOPOTECAN	SKMEL30	10.83	5	6	4	8
MRK-003	VINBLASTINE	SKMEL30	15.7075	4	6	5	8
MRK-003	VINORELBINE	SKMEL30	7.515	9	6	6	8
MRK-003	ZOLINZA	SKMEL30	11.14	5	6	7	8
OXALIPLATIN	MK-8776	SKMEL30	5.3725	2	7	5	8
PACLITAXEL	AZD1775	SKMEL30	8.6875	6	8	2	8
PACLITAXEL	DASATINIB	SKMEL30	4.4350000000000005	9	8	7	8
PACLITAXEL	MK-2206	SKMEL30	5.5525	2	8	0	8
PACLITAXEL	MK-5108	SKMEL30	9.3325	6	8	3	8
PACLITAXEL	MK-8669	SKMEL30	6.6225	3	8	4	8
PD325901	MK-8669	SKMEL30	5.2325	8	9	4	8
SN-38	MK-8776	SKMEL30	12.0	7	0	5	8
SN-38	SORAFENIB	SKMEL30	5.632499999999999	8	0	1	8
SUNITINIB	AZD1775	SKMEL30	6.7875	3	2	2	8
SUNITINIB	BEZ-235	SKMEL30	8.86	4	2	3	8
SUNITINIB	BORTEZOMIB	SKMEL30	3.8925	2	2	4	8
SUNITINIB	DASATINIB	SKMEL30	10.6775	4	2	7	8
SUNITINIB	ERLOTINIB	SKMEL30	7.8175	7	2	1	8
SUNITINIB	GELDANAMYCIN	SKMEL30	6.074999999999999	3	2	3	8
SUNITINIB	LAPATINIB	SKMEL30	14.5825	5	2	6	8
SUNITINIB	MK-2206	SKMEL30	13.9875	7	2	0	8
SUNITINIB	MK-4827	SKMEL30	4.425	9	2	2	8
SUNITINIB	MK-8669	SKMEL30	11.9275	2	2	4	8
SUNITINIB	MK-8776	SKMEL30	4.27	4	2	5	8
SUNITINIB	SN-38	SKMEL30	8.915	7	2	0	8
SUNITINIB	SORAFENIB	SKMEL30	4.815	6	2	1	8
SUNITINIB	TEMOZOLOMIDE	SKMEL30	6.8125	0	2	3	8
TEMOZOLOMIDE	ABT-888	SKMEL30	8.825	5	3	1	8
TEMOZOLOMIDE	AZD1775	SKMEL30	17.807499999999997	1	3	2	8
TEMOZOLOMIDE	BEZ-235	SKMEL30	8.275	0	3	3	8
TEMOZOLOMIDE	DASATINIB	SKMEL30	5.1850000000000005	8	3	7	8
TEMOZOLOMIDE	GELDANAMYCIN	SKMEL30	8.9425	3	3	3	8
TEMOZOLOMIDE	LAPATINIB	SKMEL30	5.32	8	3	6	8
TEMOZOLOMIDE	MK-2206	SKMEL30	7.8925	0	3	0	8
TEMOZOLOMIDE	MK-4827	SKMEL30	15.265	2	3	2	8
TEMOZOLOMIDE	MK-8669	SKMEL30	11.545	1	3	4	8
TEMOZOLOMIDE	MK-8776	SKMEL30	16.314999999999998	7	3	5	8
TEMOZOLOMIDE	SN-38	SKMEL30	3.9825	0	3	0	8
TOPOTECAN	MK-8776	SKMEL30	12.5775	9	4	5	8
VINBLASTINE	AZD1775	SKMEL30	6.225	1	5	2	8
VINBLASTINE	BEZ-235	SKMEL30	8.9725	9	5	3	8
VINBLASTINE	DASATINIB	SKMEL30	4.915	0	5	7	8
VINBLASTINE	ERLOTINIB	SKMEL30	12.41	3	5	1	8
VINBLASTINE	GELDANAMYCIN	SKMEL30	4.0125	3	5	3	8
VINBLASTINE	L778123	SKMEL30	11.705	9	5	5	8
VINBLASTINE	MK-4827	SKMEL30	5.994999999999999	6	5	2	8
VINBLASTINE	MK-5108	SKMEL30	12.9525	7	5	3	8
VINBLASTINE	MK-8669	SKMEL30	8.1075	5	5	4	8
VINBLASTINE	SORAFENIB	SKMEL30	5.695	8	5	1	8
VINBLASTINE	ZOLINZA	SKMEL30	4.6225000000000005	0	5	7	8
VINORELBINE	ABT-888	SKMEL30	8.77	8	6	1	8
VINORELBINE	AZD1775	SKMEL30	6.205	0	6	2	8
VINORELBINE	BEZ-235	SKMEL30	6.859999999999999	8	6	3	8
VINORELBINE	DASATINIB	SKMEL30	8.045	8	6	7	8
VINORELBINE	DINACICLIB	SKMEL30	4.7525	0	6	9	8
VINORELBINE	ERLOTINIB	SKMEL30	8.0025	3	6	1	8
VINORELBINE	GELDANAMYCIN	SKMEL30	4.484999999999999	2	6	3	8
VINORELBINE	LAPATINIB	SKMEL30	4.125	6	6	6	8
VINORELBINE	MK-2206	SKMEL30	4.125	5	6	0	8
VINORELBINE	MK-5108	SKMEL30	5.422499999999999	1	6	3	8
VINORELBINE	MK-8669	SKMEL30	7.547499999999999	1	6	4	8
VINORELBINE	MK-8776	SKMEL30	3.81	4	6	5	8
ZOLINZA	AZD1775	SKMEL30	10.9875	7	7	2	8
ZOLINZA	BEZ-235	SKMEL30	6.9775	7	7	3	8
ZOLINZA	BORTEZOMIB	SKMEL30	8.64	7	7	4	8
ZOLINZA	DASATINIB	SKMEL30	17.765	4	7	7	8
ZOLINZA	ERLOTINIB	SKMEL30	5.754999999999999	7	7	1	8
ZOLINZA	GELDANAMYCIN	SKMEL30	7.3925	6	7	3	8
ZOLINZA	LAPATINIB	SKMEL30	9.267499999999998	1	7	6	8
ZOLINZA	MK-2206	SKMEL30	6.445	3	7	0	8
ZOLINZA	MK-4827	SKMEL30	5.11	4	7	2	8
ZOLINZA	MK-5108	SKMEL30	13.7	9	7	3	8
ZOLINZA	MK-8669	SKMEL30	12.4125	3	7	4	8
ZOLINZA	MK-8776	SKMEL30	11.6475	5	7	5	8
ZOLINZA	SN-38	SKMEL30	11.4175	7	7	0	8
ZOLINZA	SUNITINIB	SKMEL30	5.1375	2	7	2	8
ZOLINZA	TEMOZOLOMIDE	SKMEL30	9.9075	6	7	3	8
ZOLINZA	TOPOTECAN	SKMEL30	4.7925	1	7	4	8
5-FU	SORAFENIB	SKMEL30	-0.1625	3	0	1	8
ABT-888	MK-8669	SKMEL30	0.0224999999999999	5	1	4	8
ABT-888	MK-8776	SKMEL30	-0.2225	1	1	5	8
ABT-888	OXALIPLATIN	SKMEL30	0.18	2	1	7	8
ABT-888	TOPOTECAN	SKMEL30	-3.0900000000000003	7	1	4	8
BEZ-235	DINACICLIB	SKMEL30	1.305	5	3	9	8
BORTEZOMIB	ABT-888	SKMEL30	2.2425	6	4	1	8
BORTEZOMIB	DINACICLIB	SKMEL30	1.355	0	4	9	8
BORTEZOMIB	MK-8776	SKMEL30	-0.7350000000000002	6	4	5	8
BORTEZOMIB	SORAFENIB	SKMEL30	2.29	7	4	1	8
BORTEZOMIB	TOPOTECAN	SKMEL30	1.9175	0	4	4	8
CARBOPLATIN	DINACICLIB	SKMEL30	2.8500000000000005	0	5	9	8
CARBOPLATIN	L778123	SKMEL30	3.3974999999999995	4	5	5	8
CARBOPLATIN	LAPATINIB	SKMEL30	3.2125000000000004	9	5	6	8
CARBOPLATIN	SORAFENIB	SKMEL30	-1.44	7	5	1	8
CARBOPLATIN	SUNITINIB	SKMEL30	3.6775	6	5	2	8
CYCLOPHOSPHAMIDE	LAPATINIB	SKMEL30	2.86	7	6	6	8
CYCLOPHOSPHAMIDE	PD325901	SKMEL30	0.165	8	6	9	8
DASATINIB	OXALIPLATIN	SKMEL30	3.5525	9	7	7	8
DASATINIB	TOPOTECAN	SKMEL30	2.5725	9	7	4	8
DEXAMETHASONE	DINACICLIB	SKMEL30	1.9675	1	8	9	8
DEXAMETHASONE	ERLOTINIB	SKMEL30	-0.5900000000000001	3	8	1	8
DEXAMETHASONE	LAPATINIB	SKMEL30	-0.44	7	8	6	8
DEXAMETHASONE	MK-8776	SKMEL30	1.4999999999999998	1	8	5	8
DINACICLIB	MK-8776	SKMEL30	1.4525	7	9	5	8
DOXORUBICIN	BORTEZOMIB	SKMEL30	-2.8	2	0	4	8
DOXORUBICIN	DINACICLIB	SKMEL30	-0.4425	5	0	9	8
DOXORUBICIN	ERLOTINIB	SKMEL30	-3.02	1	0	1	8
DOXORUBICIN	LAPATINIB	SKMEL30	-1.465	9	0	6	8
DOXORUBICIN	MK-2206	SKMEL30	0.9925	3	0	0	8
DOXORUBICIN	MK-4827	SKMEL30	-2.3825000000000003	2	0	2	8
DOXORUBICIN	MK-8669	SKMEL30	2.2425	4	0	4	8
DOXORUBICIN	TEMOZOLOMIDE	SKMEL30	-1.035	0	0	3	8
DOXORUBICIN	ZOLINZA	SKMEL30	2.5725	5	0	7	8
ERLOTINIB	ABT-888	SKMEL30	0.8350000000000002	3	1	1	8
ERLOTINIB	DINACICLIB	SKMEL30	2.0625	4	1	9	8
ERLOTINIB	OXALIPLATIN	SKMEL30	-3.3275	4	1	7	8
ERLOTINIB	PD325901	SKMEL30	0.0275	6	1	9	8
ERLOTINIB	SORAFENIB	SKMEL30	3.0025	2	1	1	8
ETOPOSIDE	ABT-888	SKMEL30	1.075	3	2	1	8
ETOPOSIDE	DINACICLIB	SKMEL30	1.5524999999999998	3	2	9	8
ETOPOSIDE	PD325901	SKMEL30	-1.8625	5	2	9	8
ETOPOSIDE	SORAFENIB	SKMEL30	0.6275	2	2	1	8
ETOPOSIDE	SUNITINIB	SKMEL30	2.89	6	2	2	8
GELDANAMYCIN	SORAFENIB	SKMEL30	-1.9625000000000004	2	3	1	8
GEMCITABINE	BEZ-235	SKMEL30	0.995	5	4	3	8
GEMCITABINE	BORTEZOMIB	SKMEL30	1.8	2	4	4	8
GEMCITABINE	DASATINIB	SKMEL30	3.2574999999999994	1	4	7	8
GEMCITABINE	ERLOTINIB	SKMEL30	0.1625	3	4	1	8
GEMCITABINE	MK-2206	SKMEL30	3.51	8	4	0	8
GEMCITABINE	MK-4827	SKMEL30	-2.49	4	4	2	8
GEMCITABINE	MK-5108	SKMEL30	1.7275	9	4	3	8
L778123	BORTEZOMIB	SKMEL30	3.435	0	5	4	8
L778123	DINACICLIB	SKMEL30	2.5625	5	5	9	8
L778123	ETOPOSIDE	SKMEL30	0.5800000000000001	4	5	2	8
L778123	GEMCITABINE	SKMEL30	-1.0	1	5	4	8
L778123	MK-8776	SKMEL30	-2.0525	9	5	5	8
L778123	OXALIPLATIN	SKMEL30	-1.2025	8	5	7	8
L778123	TEMOZOLOMIDE	SKMEL30	0.2574999999999998	7	5	3	8
L778123	TOPOTECAN	SKMEL30	2.9175	6	5	4	8
L778123	VINORELBINE	SKMEL30	3.095	1	5	6	8
LAPATINIB	ABT-888	SKMEL30	-2.28	9	6	1	8
LAPATINIB	DINACICLIB	SKMEL30	0.9225	5	6	9	8
LAPATINIB	ERLOTINIB	SKMEL30	1.6825	5	6	1	8
LAPATINIB	PD325901	SKMEL30	-1.2125	0	6	9	8
LAPATINIB	TOPOTECAN	SKMEL30	0.0775	6	6	4	8
METFORMIN	BORTEZOMIB	SKMEL30	0.6724999999999999	2	7	4	8
METFORMIN	ERLOTINIB	SKMEL30	2.76	7	7	1	8
METFORMIN	LAPATINIB	SKMEL30	2.6725	2	7	6	8
METFORMIN	PD325901	SKMEL30	1.8575	8	7	9	8
METFORMIN	SUNITINIB	SKMEL30	3.4875	9	7	2	8
METHOTREXATE	L778123	SKMEL30	3.64	3	8	5	8
METHOTREXATE	MK-8776	SKMEL30	0.97	7	8	5	8
METHOTREXATE	PD325901	SKMEL30	-0.4549999999999998	1	8	9	8
METHOTREXATE	TEMOZOLOMIDE	SKMEL30	-1.7275000000000005	0	8	3	8
METHOTREXATE	ZOLINZA	SKMEL30	3.4849999999999994	4	8	7	8
MITOMYCINE	ABT-888	SKMEL30	-2.5325	7	9	1	8
MITOMYCINE	BORTEZOMIB	SKMEL30	-1.2925	0	9	4	8
MITOMYCINE	DINACICLIB	SKMEL30	-1.1749999999999998	5	9	9	8
MITOMYCINE	LAPATINIB	SKMEL30	0.3174999999999999	0	9	6	8
MITOMYCINE	MK-2206	SKMEL30	0.8500000000000001	8	9	0	8
MITOMYCINE	MK-4827	SKMEL30	2.325	4	9	2	8
MITOMYCINE	SUNITINIB	SKMEL30	1.385	4	9	2	8
